datetime,roll,pitch,yaw,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed
2023-07-09 22:05:11,0.0009411632199771702,0.0007307191845029593,-0.07857026159763336,0.05,0.04,-4.5,0.0003173520672135055,0.000227774289669469,0.0061070178635418415
2023-07-09 22:05:12,0.0009481845772825181,0.0007414632709696889,-0.0789613425731659,0.05,0.04,-4.52,0.00022998258646111935,0.00017857794591691345,0.005959521047770977
2023-07-09 22:05:12,0.0009531225659884512,0.0007566259591840208,-0.07930093258619308,0.05,0.04,-4.54,0.00018582910706754774,0.00010640156688168645,0.0058098845183849335
2023-07-09 22:05:12,0.0009619055781513453,0.0007679740665480494,-0.07968074083328247,0.06,0.04,-4.57,0.0002913237549364567,0.00021326840214896947,0.005665513686835766
2023-07-09 22:05:12,0.0009749602759256959,0.0007767998613417149,-0.08001692593097687,0.06,0.04,-4.58,0.00025947942049242556,0.00015066932246554643,0.005582911428064108
2023-07-09 22:05:13,0.0009859184501692653,0.0007852179696783423,-0.0803883820772171,0.06,0.04,-4.61,0.0003041977761313319,0.0002503400610294193,0.005511311814188957
2023-07-09 22:05:13,0.0009961856994777918,0.0008009111625142395,-0.08072303235530853,0.06,0.05,-4.63,0.0002609186340123415,0.00031197170028463006,0.005492957774549723
2023-07-09 22:05:13,0.001001184806227684,0.0008060687105171382,-0.08107467740774155,0.06,0.05,-4.65,0.00024032703367993236,0.00018535640265326947,0.0054061999544501305
2023-07-09 22:05:13,0.0010076924227178097,0.0008164173341356218,-0.08137505501508713,0.06,0.05,-4.66,0.00024572748225182295,0.00021741310774814337,0.005281038116663694
2023-07-09 22:05:14,0.0010148430010303855,0.0008243342745117843,-0.0817318707704544,0.06,0.05,-4.68,0.00022196788631845266,0.00018432462820783257,0.00512107415124774
2023-07-09 22:05:14,0.0010272848885506392,0.0008332186262123287,-0.0820326879620552,0.06,0.05,-4.7,0.0002721285854931921,0.00019921369676012546,0.0051179444417357445
2023-07-09 22:05:14,0.0010380211751908064,0.0008427049033343792,-0.08238571137189865,0.06,0.05,-4.72,0.00027882246649824083,0.00023170604254119098,0.004903540480881929
2023-07-09 22:05:14,0.0010417555458843708,0.0008518377435393631,-0.08268856257200241,0.06,0.05,-4.74,0.00015697347407694906,0.00019089836860075593,0.004899966064840555
2023-07-09 22:05:15,0.0010514840250834823,0.0008600962464697659,-0.08302722126245499,0.06,0.05,-4.76,0.0002972226357087493,0.00019844554481096566,0.0047196378000080585
2023-07-09 22:05:15,0.0010636098450049758,0.0008713029092177749,-0.0833112820982933,0.06,0.05,-4.77,0.00035771040711551905,0.0002333828597329557,0.004762099124491215
2023-07-09 22:05:15,0.001070928992703557,0.0008771707653068006,-0.08364427089691162,0.06,0.05,-4.79,0.0002526715397834778,0.0002004794660024345,0.004720384255051613
2023-07-09 22:05:15,0.001078649191185832,0.0008841456146910787,-0.08392015844583511,0.06,0.05,-4.81,0.00022781164443586022,0.0001879969786386937,0.004570093937218189
2023-07-09 22:05:16,0.0010832997504621744,0.0008947523310780525,-0.08424682170152664,0.06,0.05,-4.83,0.00025211030151695013,0.00017118651885539293,0.004518681671470404
2023-07-09 22:05:16,0.0010944418609142303,0.0009019142598845065,-0.08452130109071732,0.06,0.05,-4.84,0.00031747587490826845,0.00021423803991638124,0.004461268894374371
2023-07-09 22:05:16,0.0010989999864250422,0.000908477755729109,-0.08483699709177017,0.06,0.05,-4.86,0.0002444845449645072,0.00021994809503667057,0.00437995046377182
2023-07-09 22:05:16,0.00110137602314353,0.0009162708302028477,-0.08510653674602509,0.06,0.05,-4.88,0.0002379551442572847,0.0002605693880468607,0.00431045051664114
2023-07-09 22:05:17,0.0011050963075831532,0.0009243734530173242,-0.08541479706764221,0.06,0.05,-4.89,0.0003095484571531415,0.0001519611687399447,0.004229673184454441
2023-07-09 22:05:17,0.0011127941543236375,0.0009357907110825181,-0.08566363155841827,0.06,0.05,-4.91,0.00033059483394026756,0.0002655305725056678,0.004264522343873978
2023-07-09 22:05:17,0.001115145510993898,0.000944054510910064,-0.08597523719072342,0.06,0.05,-4.93,0.0002017947263084352,0.00028085560188628733,0.004082218743860722
2023-07-09 22:05:17,0.0011221052845939994,0.000952641770709306,-0.08621054142713547,0.06,0.05,-4.94,0.00025000213645398617,0.00019557945779524744,0.004117394797503948
2023-07-09 22:05:18,0.0011239344021305442,0.0009603649959899485,-0.08650647103786469,0.06,0.06,-4.96,0.00028097559697926044,0.0002204422780778259,0.004033183678984642
2023-07-09 22:05:18,0.001135997474193573,0.0009680984658189118,-0.0867500901222229,0.07,0.06,-4.97,0.0002946270687971264,0.00024381044204346836,0.0039647542871534824
2023-07-09 22:05:18,0.0011423592222854495,0.000977221759967506,-0.08703836798667908,0.07,0.06,-4.99,0.0003030394727829844,0.00022323077428154647,0.0038070864975452423
2023-07-09 22:05:18,0.0011507421731948853,0.0009821325074881315,-0.08727242052555084,0.07,0.06,-5.0,0.0002191292296629399,0.00015036296099424362,0.0038332969415932894
2023-07-09 22:05:19,0.001153149176388979,0.0009927806677296758,-0.0875539556145668,0.07,0.06,-5.02,0.00024409226898569614,0.0003005965845659375,0.003815724980086088
2023-07-09 22:05:19,0.0011610533110797405,0.0010043366346508265,-0.0877772644162178,0.07,0.06,-5.03,0.0003323035198263824,0.00023668768699280918,0.0038265425246208906
2023-07-09 22:05:19,0.0011661411263048649,0.0010090942960232496,-0.08799778670072556,0.07,0.06,-5.04,0.0002658669836819172,0.00031836764537729323,0.003724326379597187
2023-07-09 22:05:19,0.0011748479446396232,0.001020680763758719,-0.08821737766265869,0.07,0.06,-5.05,0.00027188443345949054,0.0002877638617064804,0.0036200881004333496
2023-07-09 22:05:20,0.0011850303271785378,0.0010229452745988965,-0.08846823126077652,0.07,0.06,-5.07,0.00028641699464060366,0.00018207094399258494,0.003531240625306964
2023-07-09 22:05:20,0.001188801135867834,0.0010340817971155047,-0.08869673311710358,0.07,0.06,-5.08,0.00020362233044579625,0.0002733304863795638,0.0035558356903493404
2023-07-09 22:05:20,0.0011943901190534234,0.001039789873175323,-0.08894738554954529,0.07,0.06,-5.1,0.0003288995649199933,0.00027233175933361053,0.0034461000468581915
2023-07-09 22:05:20,0.001202899031341076,0.001049436628818512,-0.08917321264743805,0.07,0.06,-5.11,0.00028742081485688686,0.0003340632247272879,0.003476597834378481
2023-07-09 22:05:21,0.0012136284494772553,0.001052380888722837,-0.0894189402461052,0.07,0.06,-5.12,0.0002902438573073596,0.00029299705056473613,0.00338230119086802
2023-07-09 22:05:21,0.0012270393781363964,0.0010609598830342293,-0.08963510394096375,0.07,0.06,-5.14,0.00027923352899961174,0.00027833276544697583,0.003413502126932144
2023-07-09 22:05:21,0.0012337194057181478,0.0010635755024850368,-0.08988112956285477,0.07,0.06,-5.15,0.00021887390175834298,0.00021495751570910215,0.0033225661609321833
2023-07-09 22:05:21,0.0012335600331425667,0.0010736164404079318,-0.09009402245283127,0.07,0.06,-5.16,0.00025272948550991714,0.00021967737120576203,0.0033116722479462624
2023-07-09 22:05:22,0.0012409585760906339,0.0010795271955430508,-0.09031974524259567,0.07,0.06,-5.17,0.0002912002382799983,0.00020392125588841736,0.0031931668054312468
2023-07-09 22:05:22,0.0012503216275945306,0.0010777701390907168,-0.09052771329879761,0.07,0.06,-5.19,0.00024916729307733476,0.0001936090993694961,0.0031995964236557484
2023-07-09 22:05:22,0.0012562343617901206,0.0010801407042890787,-0.09075552970170975,0.07,0.06,-5.2,0.00029176054522395134,0.00025118753546848893,0.003139770356938243
2023-07-09 22:05:22,0.0012635503662750125,0.0010874054860323668,-0.09095878154039383,0.07,0.06,-5.21,0.00025843369076028466,0.00023990479530766606,0.0031098590698093176
2023-07-09 22:05:23,0.0012665941612794995,0.0010886486852541566,-0.09117741882801056,0.07,0.06,-5.22,0.00028658079099841416,0.00029122724663466215,0.0031862189061939716
2023-07-09 22:05:23,0.0012794890208169818,0.001099134678952396,-0.09137243777513504,0.07,0.06,-5.24,0.0003877657582052052,0.0002574911923147738,0.0030151999089866877
2023-07-09 22:05:23,0.0012876932742074132,0.0011073090136051178,-0.09158115833997726,0.07,0.06,-5.25,0.0002904814900830388,0.00020106317242607474,0.0030508225318044424
2023-07-09 22:05:23,0.0013229933101683855,0.0011451431782916188,-0.09176863729953766,0.08,0.07,-5.26,0.00030932595836929977,0.0002408194704912603,0.0029547398444265127
2023-07-09 22:05:24,0.0013792060781270266,0.0012096449499949813,-0.09198024123907089,0.08,0.07,-5.27,0.00031090309494175017,0.0002647127548698336,0.002888394519686699
2023-07-09 22:05:24,0.0014369470300152898,0.0012596814194694161,-0.09217298775911331,0.08,0.07,-5.28,0.0003680842346511781,0.00018612344865687191,0.0028795551043003798
2023-07-09 22:05:24,0.0014984863810241222,0.0013136710040271282,-0.09239796549081802,0.09,0.08,-5.29,0.00031151663279160857,0.0002382324601057917,0.00282858544960618
2023-07-09 22:05:24,0.0015435429522767663,0.001359374262392521,-0.0925978571176529,0.09,0.08,-5.31,0.0002873672638088465,0.0002554486272856593,0.0028552315197885036
2023-07-09 22:05:25,0.0015806180890649557,0.0013951482251286507,-0.09281640499830246,0.09,0.08,-5.32,0.00035847764229401946,0.0002924560394603759,0.002749414648860693
2023-07-09 22:05:25,0.0016139728249982,0.00142497883643955,-0.09301247447729111,0.09,0.08,-5.33,0.0003353198408149183,0.0002712686837185174,0.0026668873615562916
2023-07-09 22:05:25,0.0016407915391027927,0.001446900307200849,-0.09323085844516754,0.09,0.08,-5.34,0.0003177438920829445,0.00032753878622315824,0.002689396496862173
2023-07-09 22:05:25,0.001642986317165196,0.0014544496079906821,-0.09342905879020691,0.09,0.08,-5.35,0.00028536911122500896,0.00029607853502966464,0.0028285833541303873
2023-07-09 22:05:26,0.001636579865589738,0.0014478480443358421,-0.09363199025392532,0.09,0.08,-5.36,0.00027039958513341844,0.0002450213360134512,0.0026932500768452883
2023-07-09 22:05:26,0.0016324170865118504,0.0014406888512894511,-0.09381312876939774,0.09,0.08,-5.38,0.0002761076029855758,0.00016479328041896224,0.0026283974293619394
2023-07-09 22:05:26,0.0016433175187557936,0.0014500303659588099,-0.09402210265398026,0.09,0.08,-5.39,0.0003422179725021124,0.0002648739027790725,0.0026764548383653164
2023-07-09 22:05:26,0.0016729217022657394,0.0014773691073060036,-0.09420355409383774,0.1,0.08,-5.4,0.0003281527024228126,0.0003178336482960731,0.002579194027930498
2023-07-09 22:05:27,0.0017148666083812714,0.0015165511285886168,-0.09440387785434723,0.1,0.09,-5.41,0.0003253854811191559,0.00031446063076145947,0.002526830183342099
2023-07-09 22:05:27,0.001771257841028273,0.0015753043117001653,-0.09458830207586288,0.1,0.09,-5.42,0.00029601488495245576,0.0003471418749541044,0.0026111826300621033
2023-07-09 22:05:27,0.0018399598775431514,0.0016384333139285445,-0.09479165822267532,0.11,0.09,-5.43,0.00036548051866702735,0.00029537748196162283,0.0025527016259729862
2023-07-09 22:05:27,0.0019086076645180583,0.0017059901729226112,-0.09497493505477905,0.11,0.1,-5.44,0.0003113327838946134,0.0003155379672534764,0.002540694084018469
2023-07-09 22:05:28,0.0019765235483646393,0.0017679122975096107,-0.09513542056083679,0.11,0.1,-5.45,0.00037032002001069486,0.00028995529282838106,0.0024529870133847
2023-07-09 22:05:28,0.0020463871769607067,0.0018359081586822867,-0.0953310951590538,0.12,0.11,-5.46,0.00035407819086685777,0.00029248587088659406,0.002446447964757681
2023-07-09 22:05:28,0.002116551622748375,0.0019035827135667205,-0.09554026275873184,0.12,0.11,-5.47,0.0003848451015073806,0.00030823276028968394,0.0023587634786963463
2023-07-09 22:05:28,0.002191780833527446,0.001977505860850215,-0.09574269503355026,0.13,0.11,-5.49,0.000361756858183071,0.00033779602381400764,0.002416857983916998
2023-07-09 22:05:29,0.002260210458189249,0.0020513241179287434,-0.09595004469156265,0.13,0.12,-5.5,0.00025511893909424543,0.00032748471130616963,0.0023418786004185677
2023-07-09 22:05:29,0.002336510457098484,0.0021265794057399035,-0.09615042805671692,0.13,0.12,-5.51,0.00042966814362443984,0.0003412064688745886,0.0023360936902463436
2023-07-09 22:05:29,-0.0010569702135398984,-0.0008280756301246583,-0.09622271358966827,-0.06,-0.05,-5.51,-0.005594025831669569,-0.004951192997395992,0.0034927362576127052
2023-07-09 22:05:29,-4.91442515340168e-05,-8.597109990660101e-05,-0.09603559970855713,-0.0,-0.0,-5.5,0.0075119915418326855,0.006977502256631851,0.003939809277653694
2023-07-09 22:05:30,0.0016603324329480529,0.0014218894066289067,-0.09585945308208466,0.1,0.08,-5.49,0.0051248762756586075,0.005351636558771133,0.0036772280000150204
2023-07-09 22:05:30,0.0027720241341739893,0.0022612980101257563,-0.0957917720079422,0.16,0.13,-5.49,0.005794721655547619,0.005500818137079477,0.003147298935800791
2023-07-09 22:05:30,0.00308243022300303,0.002565431874245405,-0.0957835242152214,0.18,0.15,-5.49,-0.0026123924180865288,-0.001886463025584817,0.0030487494077533484
2023-07-09 22:05:30,0.0033945823088288307,0.0029365161899477243,-0.12753811478614807,0.19,0.17,-7.31,0.001338867237791419,0.0012534245615825057,0.002847304567694664
2023-07-09 22:05:31,0.0038059817161411047,0.003365013049915433,-0.12711012363433838,0.22,0.19,-7.28,0.0010038234759122133,0.00010308116907253861,0.0024944301694631577
2023-07-09 22:05:31,0.003923283889889717,0.003506195265799761,-0.12680107355117798,0.22,0.2,-7.27,-1.826486550271511e-05,-0.0007639045361429453,0.0010072735603898764
2023-07-09 22:05:31,0.003973016049712896,0.003524735337123275,-0.12689648568630219,0.23,0.2,-7.27,-0.0010614900384098291,-0.0005100792041048408,-0.00015300861559808254
2023-07-09 22:05:31,0.003959720488637686,0.0036749213468283415,-0.12713275849819183,0.23,0.21,-7.28,-0.0017833096208050847,-0.0024591980036348104,-0.00044676149263978004
2023-07-09 22:05:32,0.0036752130836248398,0.0034142069052904844,-0.12733490765094757,0.21,0.2,-7.3,-0.001229210291057825,-0.0009953903499990702,0.00024348217993974686
2023-07-09 22:05:32,0.003524746047332883,0.0034794770181179047,-0.12738648056983948,0.2,0.2,-7.3,-0.0005004590493626893,-0.0011138728586956859,0.0007251828210428357
2023-07-09 22:05:32,0.003464675275608897,0.003377338871359825,-0.1273636370897293,0.2,0.19,-7.3,0.0010051971767097712,0.000565593596547842,0.001013101078569889
2023-07-09 22:05:32,0.0035324215423315763,0.0031774111557751894,-0.12726570665836334,0.2,0.18,-7.29,0.0010282301809638739,-0.00038396622403524816,0.0011711312690749764
2023-07-09 22:05:33,0.0030725293327122927,0.002975444309413433,-0.1272716373205185,0.18,0.17,-7.29,-0.0035591423511505127,-0.00029556138906627893,0.0003698117798194289
2023-07-09 22:05:33,0.003222353057935834,0.003164002439007163,-0.12731286883354187,0.18,0.18,-7.29,0.0018146123038604856,0.001181158353574574,0.0010041611967608333
2023-07-09 22:05:33,0.0031774453818798065,0.0030315357726067305,-0.12729382514953613,0.18,0.17,-7.29,0.0031854542903602123,0.001802412560209632,0.0007974434993229806
2023-07-09 22:05:33,0.0033556241542100906,0.0030424480792135,-0.12729838490486145,0.19,0.17,-7.29,-0.00013557806960307062,0.000258358457358554,0.000870825257152319
2023-07-09 22:05:34,0.0032775879371911287,0.0029243510216474533,-0.12729233503341675,0.19,0.17,-7.29,0.002246711403131485,0.0026271487586200237,0.0008986480534076691
2023-07-09 22:05:34,0.0032148328609764576,0.0030161067843437195,-0.12729083001613617,0.18,0.17,-7.29,0.0024742826353758574,-0.00020778659381903708,0.0012392315547913313
2023-07-09 22:05:34,0.0033665781375020742,0.00319693423807621,-0.12719246745109558,0.19,0.18,-7.29,-7.92982755228877e-05,0.00010724799358285964,0.0013736068503931165
2023-07-09 22:05:34,0.0034537017345428467,0.0031203459948301315,-0.12717323005199432,0.2,0.18,-7.29,0.00030134545522741973,0.00014677809667773545,0.0008200501906685531
2023-07-09 22:05:35,0.003459065919741988,0.0031501196790486574,-0.12723857164382935,0.2,0.18,-7.29,-0.00019649849855341017,-0.00043545395601540804,0.0007042589131742716
2023-07-09 22:05:35,0.003333201864734292,0.0029914365150034428,-0.12731362879276276,0.19,0.17,-7.29,-0.0017058489611372352,-0.002204091055318713,0.0006359958788380027
2023-07-09 22:05:35,-0.006188570521771908,0.037752170115709305,-0.12741464376449585,-0.35,2.16,-7.3,-0.09914984554052353,0.3366604745388031,0.000685781124047935
2023-07-09 22:05:35,-0.023362072184681892,0.09260443598031998,-0.12865622341632843,-1.34,5.31,-7.37,-0.03990134224295616,0.11624999344348907,0.0010443992214277387
2023-07-09 22:05:35,-0.029542867094278336,0.11084585636854172,-0.130215585231781,-1.69,6.35,-7.46,-0.019009729847311974,0.05675773322582245,0.002876135054975748
2023-07-09 22:05:35,-0.03328036144375801,0.12272639572620392,-0.13098180294036865,-1.91,7.03,-7.5,-0.010596346110105515,0.03979823738336563,0.0056784991174936295
2023-07-09 22:05:35,-0.035887349396944046,0.1306634396314621,-0.13083644211292267,-2.06,7.49,-7.5,-0.010594329796731472,0.028288915753364563,0.007347464561462402
2023-07-09 22:05:35,-0.03705059736967087,0.13503466546535492,-0.1300596445798874,-2.12,7.74,-7.45,-0.003636282403022051,0.010904835537075996,0.006793960928916931
2023-07-09 22:05:35,-0.0373869314789772,0.1371442675590515,-0.12880434095859528,-2.14,7.86,-7.38,0.0009253236930817366,0.005436975974589586,0.0048212348483502865
2023-07-09 22:05:35,-0.0372835174202919,0.13826623558998108,-0.1276070475578308,-2.14,7.92,-7.31,0.00072030711453408,0.0026700207963585854,0.0007260891725309193
2023-07-09 22:05:35,-0.03742491081357002,0.13862869143486023,-0.12692217528820038,-2.14,7.94,-7.27,-0.0003919336595572531,-0.00025865144561976194,-0.0037240106612443924
2023-07-09 22:05:35,-0.03707820177078247,0.1387827843427658,-0.12668387591838837,-2.12,7.95,-7.26,0.0023389384150505066,0.0017776885069906712,-0.008170681074261665
2023-07-09 22:05:35,-0.03720869868993759,0.13960368931293488,-0.12675471603870392,-2.13,8.0,-7.26,0.00111936975736171,0.012720521539449692,-0.009892364032566547
2023-07-09 22:05:35,-0.037984706461429596,0.14353960752487183,-0.12731562554836273,-2.18,8.22,-7.29,-0.0006711091264151037,0.018385810777544975,-0.010716539807617664
